full_text,jenis_cyberbullying,is_bullying,clean,target
Oh yaudin (y) RT @Wennyle: Lempar kali!!!! AgnezLaura: Gw lepar ke got lu! RT @Wennyle: Apeng ah;D AgnezLaura: Batu! Bwa ole2 ye kalo ude ba,ancaman,1,yaudin y rt lempar kali agnezlaura gw lepar got lu rt apeng ah d agnezlaura batu bwa ole ye kalo ude ba,diri_sendiri
Lempar kali!!!! @AgnezLaura: Gw lepar ke got lu! RT @Wennyle: Apeng ah;D AgnezLaura: Batu! Bwa ole2 ye kalo ude balik ;) RT @Wennyle: Sian,ancaman,1,lempar kali gw lepar got lu rt apeng ah d agnezlaura batu bwa ole ye kalo ude balik rt sian,diri_sendiri
@Michael_JS23 makan batu? I try klw ga lewat batu nya gw lempar ke lu ya. Wkwkwk,ancaman,1,makan batu i try klw ga lewat batu nya gw lempar lu wkwkwk,diri_sendiri
@RaihanAbdi24 idiihhh kagakk-_____- sotoy banget sih lu!- - dia itu pernah lempar batu kecil ke gw waktu tahun baru kemaren,ancaman,1,idiihhh kagakk sotoy banget sih lu pernah lempar batu kecil gw waktu tahun baru kemaren,diri_sendiri
siapapun yg report twt gw sebelumnya moga lo dikasih kesempatan ketemu gw ya jing gw pukul sampe pingsan lo,ancaman,1,siapa yg report twt gw belum moga lo kasih sempat ketemu gw jing gw pukul sampe pingsan lo,diri_sendiri
suka bgt kalo lg bahas kekuatan otot gw dan berkata ingin nonjok orang sampe pingsan si jerri langsung approve aowkwowko kek anjai gue lah si tukang pukul tersebut,ancaman,1,suka bgt kalo lg bahas kuat otot gw kata nonjok orang sampe pingsan si jerri langsung approve aowkwowko kek anja gue lah si tukang pukul sebut,diri_sendiri
gw ad di barisan paking depan buat pukul jendra sampe pingsan kl dia dibalik akun urboss itu,ancaman,1,gw ad baris paking depan buat pukul jendra sampe pingsan kl balik akun urboss,diri_sendiri
PUKUL GW SDKARANG JUGA SAMPE PINGSAN PLS TAKUT BGT,ancaman,1,pukul gw sdkarang sampe pingsan pls takut bgt,diri_sendiri
@Naviieyl gw pukul sampe pingsan terus gw otak atik badan lu jd robot lalu jadilah robot twink yang siap melayani alpha alpha di sekitarnya,ancaman,1,gw pukul sampe pingsan terus gw otak atik badan lu jd robot lalu jadi robot twink siap layan alpha alpha sekitar,diri_sendiri
@issedidntsleep pukul aja gw sampe pingsan ya,ancaman,1,pukul aja gw sampe pingsan,diri_sendiri
@convomf Gw juga barusan nyumpahin kakak gw mati gara2 dia pukul anjing gw yg lagi dititipin dirumah sampe pingsan berdarah Tapi masih dia yg di bela mama gw dan gw dibilng mulutnya jahatÔ∏è,ancaman,1,gw barusan nyumpahin kakak gw mati gara pukul anjing gw yg dititipin rumah sampe pingsan darah yg bela mama gw gw dibilng mulut jahat,diri_sendiri
Guys siapapun tolong pukul kepalaku sampe pingsan 2 minggu biar bangun udh update baru ARGH GW KESEL NUNGGU LAMA BEJIR ,ancaman,1,guys siapa pukul kepala sampe pingsan minggu biar bangun udh update baru argh gw kesel nunggu lama bejir,diri_sendiri
Anjing gw pukul palanya pake kayu balok sampe pingsan,ancaman,1,anjing gw pukul pala pake kayu balok sampe pingsan,diri_sendiri
@nmigyuu mana mungkin lu ngga nonton gw kalo ngga nonton sih gw pukul dikit. kalo 2200 episode kasian syutingnya sampe pingsan. btw lu tumben weekdays gini on???,ancaman,1,mana mungkin lu ngga nonton gw kalo ngga nonton sih gw pukul dikit kalo episode kasi syuting sampe pingsan btw lu tumben weekdays gin on,diri_sendiri
pls pukul gw sampe pingsan trs bangunin hari selasa W GAKUAT BGT NAHAN RASA PENASARAN INIH,ancaman,1,pls pukul gw sampe pingsan trs bangunin hari selasa w gakuat bgt nahan rasa penasaran inih,diri_sendiri
kl ada yg ngedit clip wonu hunting di berlin pake sound PATHS niki gw pukul dadanya sampe bunyi deg alias jangan ANJGXGZGGZGZG gue bs pingsan,ancaman,1,kl yg ngedit clip wonu hunting lin pake sound paths nik gw pukul dada sampe bunyi deg alias jangan anjgxgzggzgzg gue bs pingsan,diri_sendiri
@folkshittmedia Ya gw pukul jg KL di depan mata kejadiannya Gw pernah hajar pencuri yg masuk rumah gw. Dak sampe mati. Cuma pingsan itu pun karena dipisah warga Gw pernah mukul karyawan yg sabotase operasional... Kalap itu iya. Pengendalian diri jg butuh latihan dan keberuntungan,ancaman,1,gw pukul jg kl depan mata jadi gw pernah hajar curi yg masuk rumah gw dak sampe mati cuma pingsan pisah warga gw pernah mukul karyawan yg sabotase operasional kalap iya kendali diri jg butuh latih untung,diri_sendiri
fancan wonhan lucu lucu mulai nyemal nyemil locat pukul pukulan gemes sampe pegangan gw pingsan,ancaman,1,fancan wonhan lucu lucu mulai nyemal nyemil locat pukul pukul gemes sampe pegang gw pingsan,diri_sendiri
@Biasabangetaja Lek tidur yuuk lek.. dr pd gw pukul sampe pingsan ,ancaman,1,lek tidur yuuk lek dr pd gw pukul sampe pingsan,diri_sendiri
@bckupacc99 Bacot Luh ayah gua mukul sampe benturin kepala mama gw ke tembok Ampe pingsan gw benci cowo yang pukul pukul,ancaman,1,bacot luh ayah gua mukul sampe benturin kepala mama gw tembok ampe pingsan gw benci cowo pukul pukul,diri_sendiri
Kalo ini gw maki2 gw pukul palanya sampe engap mau pingsan sih,ancaman,1,kalo gw maki gw pukul pala sampe engap mau pingsan sih,diri_sendiri
Untuk bisa tidur dalam seharian w harus capek secapek capeknya. Kudu keluar semua tenaga. Tapi kadang kalo kepala lagi gak beres mau sampe puyeng nyelekit w tetep gak bisa tidur. Pada saat seperti itu selalu berharap ada yg bisa pukul kepala atau tengkuk gw supaya pingsan,ancaman,1,tidur hari w capek capek capek kudu keluar semua tenaga kadang kalo kepala gak beres mau sampe puyeng nyelekit w tetep gak tidur selalu harap yg pukul kepala tengkuk gw pingsan,diri_sendiri
Pukul 01.41 akhirnya donor dimulai. Alhamdulillah pusing dikit aja ga sampe pingsan spt 2 pendonor sblm gw yg lelah kelamaan antre. Nyampe rumah menjelang jam 3 pagi huhu.. dear tetangga julid gw abis donor yaa. Jgn salah paham https://t.co/AqduWCirFN,ancaman,1,pukul akhir donor mulai alhamdulillah pusing dikit aja ga sampe pingsan spt donor sblm gw yg lelah lama antre nyampe rumah jelang jam pagi huhu dear tetangga julid gw abis donor yaa jgn salah paham,diri_sendiri
@bertanyarl Kl gw diposisi yg cewe(amit-amit) seblm di apa apain bkl gw pukul tuh cowo ampe pingsan bhkn sampe dia trauma ketemu gw krn serius gw tuh benci bgt sama pelecehan krn oelecehan it menghancurkn mental seseorg.alhamdulillah gw rasany g pernah dilecehin tp gw gasuka kalo-,ancaman,1,kl gw posisi yg cewe amit amit seblm apa apain bkl gw pukul tuh cowo ampe pingsan bhkn sampe trauma ketemu gw krn serius gw tuh benci bgt sama leceh krn oelecehan it menghancurkn mental seseorg alhamdulillah gw rasany g pernah dilecehin tp gw gasuka kalo,diri_sendiri
@kumcayyy Sini gw pukul ngab biar pingsan sampe lebaran,ancaman,1,sini gw pukul ngab biar pingsan sampe lebaran,diri_sendiri
@kebabdomba gak tau tp kalo dia naksir minghao pukul gw sampe pingsan,ancaman,1,gak tau tp kalo naksir minghao pukul gw sampe pingsan,diri_sendiri
Pukul gw sampe pingsan dong pengen bgt menghilang sejenak,ancaman,1,pukul gw sampe pingsan dong ken bgt hilang jenak,diri_sendiri
@joon_micasaa nggak tau gimana mami gw pukul sampe tikusnya pingsan huhuhuhuh,ancaman,1,tau gimana mami gw pukul sampe tikus pingsan huhuhuhuh,diri_sendiri
@nathaneuyy Istirahat bodow kalo ga gw pukul sampe pingsan,ancaman,1,istirahat bodow kalo ga gw pukul sampe pingsan,diri_sendiri
Wahh gila Kalo ada orang ngeprank kaya gini gw pukul sampe pingsan aslik! ga lucu njirr,ancaman,1,wahh gila kalo orang ngeprank kaya gin gw pukul sampe pingsan aslik ga lucu njirr,diri_sendiri
Dulu tahun 2000'an sekian ketemu model begini noyor pala gw. Gw pukul sampe helmnya pecah (helm murahan sih memang) dan orangnya pingsan. Nah kalau makin banyak orang songong begini gw jadi pengin pake lagi sepatu yg ujungnya besi Seru kayaknya kalau gw tendang kepalanya :)),ancaman,1,dulu tahun an sekian ketemu model begini noyor pala gw gw pukul sampe helm pecah helm murah sih memang orang pingsan nah kalau makin banyak orang songong begini gw jadi pengin pake sepatu yg ujung besi seru kayak kalau gw tendang kepala,diri_sendiri
gimna klo gw pukul make samsak yg di depan rumh lo trus lo pingsan ki -__- RT @RiizkyD Kalo tidur dulu?? Nanti ketiduran sampe,ancaman,1,gimna klo gw pukul make samsak yg depan rumh lo trus lo pingsan ki rt kalo tidur dulu tidur sampe,diri_sendiri
nanti gw laporin polisi RT @felqz Ad 1 lg . Pukul aj kepalanya sampe pingsan . Wkwkwk @deevee_devi: @felqz @Retheree kasih aja obat,ancaman,1,gw laporin polisi rt ad lg pukul aj kepala sampe pingsan wkwkwk kasih aja obat,diri_sendiri
RT @Me_bellz: RT @MyFeelingsHeart: Gw sedih lo pingsan sampe masuk ke rumah sakit karena lo pukul tembok sampe tangan lo berdarah + retak :,ancaman,1,rt rt gw sedih lo pingsan sampe masuk rumah sakit lo pukul tembok sampe tangan lo darah retak,diri_sendiri
Gw sedih lo pingsan sampe masuk ke rumah sakit karena lo pukul tembok sampe tangan lo berdarah + retak :'(,ancaman,1,gw sedih lo pingsan sampe masuk rumah sakit lo pukul tembok sampe tangan lo darah retak,diri_sendiri
Pukul tengkuk sampe pingsan RT @ay_aiu Toloongggg!!! Saya mau tidurrr gmn caranyaa!!! Klo aja begadang bkin gendut gw bgdang mulu dah!,ancaman,1,pukul tengkuk sampe pingsan rt toloongggg saya mau tidurrr gmn caranyaa klo aja begadang bkin gendut gw bgdang mulu dah,diri_sendiri
pukul pala chansung sampe pingsan..gotong masupin ke lemari.. RT: @Nna_Febri: narik chansung buat ngelonin gw..nyok ah sare heula..!!,ancaman,1,pukul pala chansung sampe pingsan gotong masupin lemari rt narik chansung buat ngelonin gw nyok ah sare heula,tidak_diketahui
Capek tp ga bs tdr please somebody pukul tengkuk gw sampe pingsan,ancaman,1,capek tp ga bs tdr please somebody pukul tengkuk gw sampe pingsan,diri_sendiri
Ini sampe rumah gw ga tidur!! Pukul gw ampe pingsan dah!!!,ancaman,1,sampe rumah gw ga tidur pukul gw ampe pingsan dah,diri_sendiri
Pukul sampe pingsan baru gw tembak! Haha RT @SoalCINTA: Gimana cara nembak cewe tp gak grogi? #SC,ancaman,1,pukul sampe pingsan baru gw tembak haha rt gimana cara nembak cewe tp gak grogi sc,diri_sendiri
Jangan macem2 makanya!! RT @Rhiyynaa: @TMaxMinChulFans ;__;. *minchul sama jun gw pukul sampe pingsan trus buang,ancaman,1,jangan macem makanya rt minchul sama jun gw pukul sampe pingsan trus buang,diri_sendiri
Pantesan.mw d pukul pk apa?hhaha RT @feminoviandini: Iyaa haha makanya tau lagu ituu. Lagi mau tidur tapi ngga bisaa pukul gw sampe pingsan,ancaman,1,pantesan mw d pukul pk apa hhaha rt iyaa haha makanya tau lagu ituu mau tidur ngga bisaa pukul gw sampe pingsan,diri_sendiri
@arisinaga ga lah gw pukul pake tangan terbuka..dia jatoh pingsan..gw mabil pake jari..gw pites sampe darahnya muncrat...,ancaman,1,ga lah gw pukul pake tangan buka jatoh pingsan gw mabil pake jari gw pites sampe darah muncrat,diri_sendiri
@fitrilestarii justru itu rencananya. gw mau pukul sampe pingsan buang ke kali kemang.. ya kaga lah bujug,ancaman,1,justru rencana gw mau pukul sampe pingsan buang kali kemang kaga lah bujug,diri_sendiri
Buat orang² yg pernah nyakitin gw hati² nanti gw racunin pake kopi SIANIDA biar pada MAMPUS lu !!,ancaman,1,buat orang yg pernah nyakitin gw hati gw racunin pake kopi sianida biar mampus lu,diri_sendiri
@svtjojoshua itu pizza buatan lu kan siapa tau emang beneran ada lemnya buat racunin gw/? Kopi sianida udh kalah pamor ntar :',ancaman,1,pizza buat lu kan siapa tau emang beneran lem buat racunin gw kopi sianida udh kalah pamor ntar,orang_lain
Churchill dicela Lady Aston. Klo gw istri lu gw racunin kopi lu . Marah? Engga malah bales Klo gw jd suami lu gw minum tu Kopi ,ancaman,1,churchill cela lady aston klo gw istri lu gw racunin kopi lu marah engga malah bales klo gw jd suami lu gw minum tu kopi,diri_sendiri
pasti dapet beli. Lu mana bisa bikin. Buat kopi aja asin bgt/? RT @shinhye_ah: hot chocolate buat @sjkyuhcho tenang aja ngga gw racunin on,ancaman,1,dapet beli lu mana bikin buat kopi aja asin bgt rt hot chocolate buat tenang aja ngga gw racunin on,diri_sendiri
ni tamu konyol.. ga ada kopi susu minta kopi susu gw racunin nyahoo lu.. :|,ancaman,1,ni tamu konyol ga kopi susu minta kopi susu gw racunin nyahoo lu,diri_sendiri
@Vny_93 @v2eangel @Ehmanchen gw aduin @VinGale tar byar di racunin kopi lu di warnet,ancaman,1,gw aduin tar byar racunin kopi lu warnet,diri_sendiri
ngopi yu tak?ntar kopi lu gw racunin RT @denySTN: Yaelah ca cuma ktp ijazah sama surat penghantar doang si.. RT ellmarsandi: denySTN kayan,ancaman,1,ngopi yu tak ntar kopi lu gw racunin rt yaelah ca cuma ktp ijazah sama surat hantar doang si rt ellmarsandi denystn kayan,diri_sendiri
masih kaku aja sih lu mas racun kn minuman w sehari *Kopi Teh dan susu* RT @dimasmaharya: @Brokribo @dendy_sumawan udh gw racunin tuh...,ancaman,1,kaku aja sih lu mas racun kn minum w hari kopi teh susu rt udh gw racunin tuh,diri_sendiri
FO gw bangcaat banget bule kampet!balik ja lu ke negara lu masi ja belagu!gw racunin jg lo di atas *kopi gw aduk pake selop,ancaman,1,fo gw bangcaat banget bule kampet balik ja lu negara lu mas ja belagu gw racunin jg lo atas kopi gw aduk pake selop,diri_sendiri
lu aja gua es teh aj ji hahaha RT @auldictator Jangan racunin gw pake kopi aneh2. Klotok di sego macan kayaknya asik nih jam segini ji? haha,ancaman,1,lu aja gua es teh aj ji hahaha rt jangan racunin gw pake kopi aneh klotok sego macan kayak asik nih jam gin ji haha,diri_sendiri
Gw racunin lu RT @Ravirezky: Dan UNTUNG'a lo it bukan jadi bos gw tapi lo jadi OB gw. Haha woyy kopi mana kopi RT @binmomo,ancaman,1,gw racunin lu rt untung a lo it bukan jadi bos gw lo jadi ob gw haha woyy kopi mana kopi rt,diri_sendiri
@Djkibao gw racunin kopi lagi lu,ancaman,1,gw racunin kopi lu,diri_sendiri
@Poconggg kalo gw ga dpt #PJP pas gw pulang gw racunin kopi lu trs gw perkosa lu!!,ancaman,1,kalo gw ga dpt pjp pas gw pulang gw racunin kopi lu trs gw perkosa lu,diri_sendiri
RT @AsalTuit: papa nih mama buatin kopi I lu mau racunin gI nggak lah jing tulus gw ​(^▽^) ː̗(^▽^)ː̖ I ah mamaaa kamar yuk! #rujuk -,ancaman,1,rt papa nih mama buatin kopi i lu mau racunin gi lah jing tulus gw i ah mamaaa kamar yuk rujuk,diri_sendiri
Klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum | Klu gw dapet bini kyk elu mending gw minum tu racun!,ancaman,1,klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum klu gw dapet bini kyk elu mending gw minum tu racun,diri_sendiri
Apanya dah??????????RT @Ms_bunga: Bgusss dahh !! RT @nakayama_nih: Klu gw punya suami kyk lu bakal gw racunin kopi y ... http://tmi.me/vDuA,ancaman,1,apa dah rt bgusss dahh rt klu gw punya suami kyk lu bakal gw racunin kopi y,diri_sendiri
Klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum | Klu gw dapet bini kyk elu mending gw minum tu racun!,ancaman,1,klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum klu gw dapet bini kyk elu mending gw minum tu racun,diri_sendiri
RT @jokefisien: Klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum | Klu gw dapet bini kyk elu mending gw minum tu racun!,ancaman,1,rt klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum klu gw dapet bini kyk elu mending gw minum tu racun,diri_sendiri
Klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum | Klu gw dapet bini kyk elu mending gw minum tu racun! ,ancaman,1,klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum klu gw dapet bini kyk elu mending gw minum tu racun,diri_sendiri
RT @jokefisien: Klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum | Klu gw dapet bini kyk elu mending gw minum tu racun!,ancaman,1,rt klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum klu gw dapet bini kyk elu mending gw minum tu racun,diri_sendiri
RT @jokefisien: Klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum | Klu gw dapet bini kyk elu mending gw minum tu racun!,ancaman,1,rt klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum klu gw dapet bini kyk elu mending gw minum tu racun,diri_sendiri
HarmonyRT @jokefisien: Klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum | Klu gw dapet bini kyk elu mending gw minum tu racun!,ancaman,1,harmonyrt klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum klu gw dapet bini kyk elu mending gw minum tu racun,diri_sendiri
RT @jokefisien: Klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum | Klu gw dapet bini kyk elu mending gw minum tu racun!,ancaman,1,rt klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum klu gw dapet bini kyk elu mending gw minum tu racun,diri_sendiri
RT @jokefisien: Klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum | Klu gw dapet bini kyk elu mending gw minum tu racun!,ancaman,1,rt klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum klu gw dapet bini kyk elu mending gw minum tu racun,diri_sendiri
RT @jokefisien: Klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum | Klu gw dapet bini kyk elu mending gw minum tu racun!,ancaman,1,rt klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum klu gw dapet bini kyk elu mending gw minum tu racun,diri_sendiri
RT @jokefisien: Klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum | Klu gw dapet bini kyk elu mending gw minum tu racun!,ancaman,1,rt klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum klu gw dapet bini kyk elu mending gw minum tu racun,diri_sendiri
нåнäнã RT @jokefisien: Klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum | Klu gw dapet bini kyk elu mending gw minum tu racun!,ancaman,1,rt klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum klu gw dapet bini kyk elu mending gw minum tu racun,diri_sendiri
RT @jokefisien: Klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum | Klu gw dapet bini kyk elu mending gw minum tu racun!,ancaman,1,rt klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum klu gw dapet bini kyk elu mending gw minum tu racun,diri_sendiri
LOL! RT @jokefisien: Klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum | Klu gw dapet bini kyk elu mending gw minum tu racun!,ancaman,1,lol rt klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum klu gw dapet bini kyk elu mending gw minum tu racun,diri_sendiri
RT @jokefisien: Klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum | Klu gw dapet bini kyk elu mending gw minum tu racun!,ancaman,1,rt klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum klu gw dapet bini kyk elu mending gw minum tu racun,diri_sendiri
RT @jokefisien: Klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum | Klu gw dapet bini kyk elu mending gw minum tu racun!,ancaman,1,rt klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum klu gw dapet bini kyk elu mending gw minum tu racun,diri_sendiri
RT @jokefisien: Klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum | Klu gw dapet bini kyk elu mending gw minum tu racun!,ancaman,1,rt klu gw punya suami kyk lu bakal gw racunin kopi yg lu minum klu gw dapet bini kyk elu mending gw minum tu racun,diri_sendiri
